prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,new_list,kod,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,region,strat_interval,month,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,fl_reg,wp_int_precal,fshinsp_a,num_fish_a,ZIP,date_published
,STRIPED BASS,201704913weS:8AM-8PM,201729131757820170422,2017,0,99,998,9,7,825,1,3,C,5,1.5,0.00,0,0,1,1,0,0,0,,,1757820170422003,4,2,2,,,,,O,,we,1757820170422,3,1757820170422003,2,1,S:8AM-8PM,04,,1731,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,0,,0,,,,,,,55738.424811,201704913weS:8AM-8PM,,0,1757820170422003,8,1931.8936219,,,99997,05/04/2021
,STRIPED BASS,201704913weS:8AM-8PM,201729131757820170422,2017,0,99,998,9,7,825,1,3,C,5,1.5,0.00,0,0,1,1,0,0,0,,,1757820170422004,4,2,2,,,,,O,,we,1757820170422,3,1757820170422004,2,1,S:8AM-8PM,04,,1732,167680,,,1,1,8,2,8,22MAY17:14:58,8,8835020102,,0,,0,,,,,,,55738.424811,201704913weS:8AM-8PM,,0,1757820170422004,8,1931.8936219,,,99997,05/04/2021
TAUTOG,STRIPED BASS,201704913weS:8AM-8PM,201729131757820170422,2017,4,9,3,9,7,825,1,3,C,5,5,0.00,10,3,1,1,0,0,0,,,1757820170422005,4,2,2,,,,,Y,,we,1757820170422,3,1757820170422005,2,1,S:8AM-8PM,04,HARTFORD,1746,167680,170479,,1,1,8,2,8,22MAY17:14:58,8,8835020102,8839010101,0,,0,,,,,,,55738.424811,201704913weS:8AM-8PM,,0,1757820170422005,8,1931.8936219,,,06062,05/04/2021
,,201704913weS:8AM-8PM,201729131757820170422,2017,4,9,3,9,7,825,1,3,C,5,3,0.00,100,1,1,2,2,0,0,,,1757820170422006,4,2,1,,,,,Y,,we,1757820170422,3,1757820170422006,2,1,S:8AM-8PM,04,HARTFORD,1828,,,,1,1,8,1,1,22MAY17:14:58,8,,,0,,0,,,,,,,55738.424811,201704913weS:8AM-8PM,,0,1757820170422006,8,1931.8936219,2,0,06051,05/04/2021
,STRIPED BASS,201704913weS:8AM-8PM,201729131757820170429,2017,4,9,11,9,11,679,5,3,C,5,5,0.00,20,2,1,0,0,0,0,,,1757820170429001,4,2,2,,,,,Y,,we,1757820170429,1,1757820170429001,,1,S:8AM-8PM,04,NEW LONDON,1435,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,5,,0,,,,,,,710.67238912,201704913weS:8AM-8PM,,0,1757820170429001,8,24.631902685,,,06340,05/04/2021
,,201799905xx,20172905,2017,,,,9,,,,5,,5,,,,,,,,,,,,20172498599xx005,4,2,,,,,,,,xx,,,20172498599xx005,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,9,,,0,20172498599xx005,8,9,,,,05/04/2021
,TAUTOG,201704917weS:8AM-8PM,201729171748920170429,2017,4,9,9,9,9,215,8,7,C,5,3,0.00,40,1,1,1,2,0,0,1,8,1748920170429001,4,2,1,,4.00,,,Y,,we,1748920170429,3,1748920170429001,1,1,S:8AM-8PM,04,NEW HAVEN,1350,170479,,,1,1,8,1,1,22MAY17:14:58,8,8839010101,,8,,0,,,,,,,6515.3993131,201704917weS:8AM-8PM,,0,1748920170429001,8,0,2,0,06460,05/04/2021
,TAUTOG,201704917weS:8AM-8PM,201729171748920170429,2017,4,9,9,9,9,215,8,7,C,5,6,0.00,9,1,1,1,0,0,0,2,1,1748920170429002,4,2,2,,8.00,,,Y,,we,1748920170429,3,1748920170429002,1,1,S:8AM-8PM,04,NEW HAVEN,1357,170479,,,1,1,8,1,8,22MAY17:14:58,8,8839010101,,8,,0,,,,,,,6353.3292159,201704917weS:8AM-8PM,,0,1748920170429002,8,0,,,06460,05/04/2021
,TAUTOG,201704917weS:8AM-8PM,201729171748920170429,2017,4,9,1,9,9,215,8,7,C,5,6,0.00,9,1,1,1,0,0,1,2,2,1748920170429003,4,2,2,,8.00,,,Y,,we,1748920170429,3,1748920170429002,1,1,S:8AM-8PM,04,FAIRFIELD,1358,170479,,,1,1,8,2,8,22MAY17:14:58,8,8839010101,,8,,0,,,,,,,6353.3292159,201704917weS:8AM-8PM,,0,1748920170429003,8,0,,,06614,05/04/2021
,STRIPED BASS,201703917weS:8AM-8PM,201729171757820170326,2017,4,9,9,9,1,128,8,7,C,5,1.5,,250,0,1,0,0,0,0,3,1,1757820170326001,4,2,2,,4.50,,,Y,,we,1757820170326,3,1757820170326001,,1,S:8AM-8PM,03,NEW HAVEN,1532,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,8,,0,,,,,,,128.34705645,201703917weS:8AM-8PM,,0,1757820170326001,8,0,,,06460,05/04/2021
,STRIPED BASS,201703917weS:8AM-8PM,201729171757820170326,2017,4,9,9,9,1,128,8,7,C,5,1.5,,200,0,1,0,0,0,1,3,2,1757820170326002,4,2,2,,4.50,,,Y,,we,1757820170326,3,1757820170326001,,1,S:8AM-8PM,03,NEW HAVEN,1533,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,8,,0,,,,,,,128.34705645,201703917weS:8AM-8PM,,0,1757820170326002,8,0,,,06401,05/04/2021
,STRIPED BASS,201703917weS:8AM-8PM,201729171757820170326,2017,4,9,9,9,1,128,8,7,C,5,1.5,0.00,200,0,1,1,0,0,1,3,2,1757820170326003,4,2,2,,4.50,,,Y,,we,1757820170326,3,1757820170326001,1,1,S:8AM-8PM,03,NEW HAVEN,1534,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,8,,0,,,,,,,128.34705645,201703917weS:8AM-8PM,,0,1757820170326003,8,0,,,06460,05/04/2021
,WINTER FLOUNDER,201704917weS:8AM-8PM,201729171757820170409,2017,4,9,11,9,11,679,8,7,C,5,2,,30,0,1,0,0,0,0,1,8,1757820170409002,4,2,2,,2.50,,,Y,,we,1757820170409,1,1757820170409002,,1,S:8AM-8PM,04,NEW LONDON,1746,172904,,,1,1,8,1,8,22MAY17:14:58,8,8857042001,,8,,0,,,,,,,2445.1253324,201704917weS:8AM-8PM,,0,1757820170409002,8,0,,,06365,05/04/2021
,STRIPED BASS,201704917weS:8AM-8PM,201729171757820170422,2017,4,9,7,9,7,825,8,7,C,5,1,,50,0,1,0,0,0,0,2,1,1757820170422001,4,2,2,,1.50,,,Y,,we,1757820170422,3,1757820170422001,,1,S:8AM-8PM,04,MIDDLESEX,1714,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,8,,0,,,,,,,19023.530454,201704917weS:8AM-8PM,,0,1757820170422001,8,0,,,06423,05/04/2021
,STRIPED BASS,201704917weS:8AM-8PM,201729171757820170422,2017,4,9,11,9,7,825,8,7,C,5,1,,60,1,1,0,0,0,1,2,2,1757820170422002,4,2,2,,1.50,,,Y,,we,1757820170422,3,1757820170422001,,1,S:8AM-8PM,04,NEW LONDON,1715,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,8,,0,,,,,,,19023.530454,201704917weS:8AM-8PM,,0,1757820170422002,8,0,,,06371,05/04/2021
,STRIPED BASS,201704917weS:8AM-8PM,201729171757820170422,2017,4,9,3,9,7,825,8,7,C,5,6,0.00,75,1,1,1,0,0,0,1,8,1757820170422007,4,2,2,,6.50,,,Y,,we,1757820170422,3,1757820170422007,1,1,S:8AM-8PM,04,HARTFORD,1959,167680,,,1,1,8,2,8,22MAY17:14:58,8,8835020102,,8,,0,,,,,,,19023.530454,201704917weS:8AM-8PM,,0,1757820170422007,8,0,,,06053,05/04/2021
,,2017992304xx,201722304,2017,,,,23,,,,4,,2,,,,,,,,,,,,201724238499xx02,4,2,,,,,,,,xx,,,201724238499xx02,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,178,,,0,201724238499xx02,8,178,,,,05/04/2021
,STRIPED BASS,2017042523weS:8AM-8PM,2017225231726620170416,2017,4,25,23,25,23,3934,5,3,1,1,0.5,0.00,0,0,1,0,0,0,0,,,1726620170416001,4,2,2,,,,,Y,,we,1726620170416,1,1726620170416001,,2,S:8AM-8PM,04,PLYMOUTH,1236,167680,,,1,1,8,1,8,22MAY17:14:58,1,8835020102,,5,,0,,,,,,,110718.63109,2017042523weS:8AM-8PM,,0,1726620170416001,8,13239.35431,,,02239,05/04/2021
,,2017042513wdS:8AM-8PM,2017225131684420170427,2017,4,25,1,25,1,758,2,3,2,5,0.5,,90,5,1,0,0,0,0,,,1684420170427001,4,2,2,,,,,Y,,wd,1684420170427,1,1684420170427001,,1,S:8AM-8PM,04,BARNSTABLE,1241,,,,1,1,8,2,8,22MAY17:14:58,8,,,2,,0,,,,,,,99916.813421,2017042513wdS:8AM-8PM,,0,1684420170427001,8,11947.709987,,,02655,05/04/2021
,,2017042513weS:8AM-8PM,2017225131684420170429,2017,4,25,1,25,1,420,1,3,5,5,1,,0,0,1,0,0,0,0,,,1684420170429001,4,2,2,,,,,Y,,we,1684420170429,1,1684420170429001,,1,S:8AM-8PM,04,BARNSTABLE,1550,,,,1,1,8,2,8,22MAY17:14:58,8,,,1,,0,,,,,,,80417.602784,2017042513weS:8AM-8PM,,0,1684420170429001,8,9616.0612317,,,02536,05/04/2021
,STRIPED BASS,2017042533weS:8AM-8PM,2017225331768420170429,2017,4,25,9,25,9,803,1,3,3,5,0.5,,200,0,1,0,0,0,0,,,1768420170429001,4,2,2,,,,,Y,,we,1768420170429,5,1768420170429001,,3,S:8AM-8PM,04,ESSEX,1307,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,1,,0,,,,,,,6698.5592535,2017042533weS:8AM-8PM,,0,1768420170429001,8,800.99074974,,,01982,05/04/2021
,,2017992504xx,201722504,2017,,,,25,,,,4,,1,,,,,,,,,,,,201724258499xx01,4,2,,,,,,,,xx,,,201724258499xx01,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,69.444287729,,,0,201724258499xx01,8,69.444287729,,,,05/04/2021
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,5,0.00,0,0,1,1,1,0,0,40,1,1767820170415001,4,2,1,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,,,,1,1,8,1,1,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415001,8,18.068554368,4,4,01606,05/04/2021
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3.5,0.00,0,0,1,0,0,0,1,40,2,1767820170415002,4,2,2,1,9.00,9,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,,,,1,1,8,1,8,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415002,8,18.068554368,,,01568,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,17,25,9,24,6,4,1,2,5,0.00,4,2,2,1,2,0,1,40,2,1767820170415003,4,2,1,1,9.00,10,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,MIDDLESEX,1607,164744,,,1,1,2,2,2,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415003,8,18.068554368,6,4,02420,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3.5,0.00,0,0,1,1,0,0,1,40,2,1767820170415004,4,2,2,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1610,164744,,,1,1,8,2,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415004,8,18.068554368,0,4,01568,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3.5,0.00,0,0,1,0,1,0,1,40,2,1767820170415005,4,2,1,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1613,164744,,,1,1,8,2,1,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415005,8,18.068554368,2,0,71568,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3,0.00,0,0,1,1,0,0,1,40,2,1767820170415006,4,2,2,1,9.00,7,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415006,8,18.068554368,0,2,01568,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,11,25,9,24,6,4,1,2,5,0.00,0,0,0,0,0,1,1,40,2,1767820170415007,4,2,3,1,9.00,3,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1600,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415012,8,18.068554368,,,01545,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,99.8,0.00,0,0,1,2,0,0,1,40,2,1767820170415008,4,2,2,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415008,8,18.068554368,0,10,01568,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3,0.00,1,0,1,1,0,0,1,40,2,1767820170415009,4,2,2,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415009,8,18.068554368,0,7,01568,05/04/2021
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,17,25,9,24,6,4,1,2,3.5,0.00,6,0,0,0,0,1,1,40,2,1767820170415010,4,2,3,1,9.00,20,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,MIDDLESEX,1614,,,,1,1,8,1,8,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415012,8,18.068554368,0,1,01824,05/04/2021
HADDOCK,ATLANTIC COD,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,21,25,9,24,6,4,1,2,5,,10,3,0,0,0,1,1,40,2,1767820170415011,4,2,3,1,9.00,,,Y,1,we,1767820170415,6,1767820170415001,,0,HEAD-BOAT,04,NORFOLK,1614,164712,164744,,1,1,8,1,8,22MAY17:14:58,2,8791030402,8791031301,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415012,8,18.068554368,,,02492,05/04/2021
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,7,25,9,24,6,4,1,2,5,0.00,60,0,4,0,8,0,1,40,2,1767820170415012,4,2,1,1,9.00,8,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,DUKES,1611,,,,1,1,2,1,2,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415012,8,18.068554368,8,0,02557,05/04/2021
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3,0.00,0,0,1,1,0,0,1,40,2,1767820170415013,4,2,2,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,,,,1,1,8,1,8,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415013,8,18.068554368,0,4,01568,05/04/2021
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,33,15,25,9,24,6,4,1,2,5,0.00,3,0,1,0,0,0,1,40,2,1767820170415014,4,2,2,1,9.00,3,,O,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ROCKINGHAM,1427,,,,1,1,8,2,8,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415014,8,18.068554368,,,03801,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,33,15,25,9,24,6,4,1,2,4.5,0.00,0,0,1,0,4,0,1,40,2,1767820170415015,4,2,1,1,9.00,6,,O,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ROCKINGHAM,1424,164744,,,1,1,8,1,1,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415015,8,18.068554368,4,0,03870,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,17,25,9,24,6,4,1,2,5,0.00,30,0,1,0,0,0,1,40,2,1767820170415016,4,2,2,1,9.00,4,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,MIDDLESEX,1421,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415016,8,18.068554368,,,02155,05/04/2021
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,33,15,25,9,24,6,4,1,2,5,0.00,20,0,2,0,5,0,1,40,2,1767820170415017,4,2,1,1,9.00,6,,O,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ROCKINGHAM,1418,,,,1,1,2,2,2,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415017,8,18.068554368,5,0,99998,05/04/2021
ACADIAN REDFISH,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,17,25,9,24,6,4,1,2,5,0.00,30,0,0,0,0,1,1,40,2,1767820170415018,4,2,3,1,9.00,6,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,MIDDLESEX,1415,164744,166774,,1,1,8,1,8,22MAY17:14:58,2,8791031301,8826010169,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415017,8,18.068554368,,,02155,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,9,25,9,24,6,4,1,2,3.5,0.00,3,0,0,0,0,1,1,40,2,1767820170415019,4,2,3,1,9.00,6,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ESSEX,1416,164744,,,1,1,8,2,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415020,8,18.068554368,,,99998,05/04/2021
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,4,0.00,4,0,2,0,5,0,1,40,2,1767820170415020,4,2,1,1,9.00,5,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1409,164744,,,1,1,2,2,2,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415020,8,18.068554368,5,0,02120,05/04/2021
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,33,15,25,9,24,6,4,1,2,4,0.00,0,0,1,0,5,0,1,40,2,1767820170415021,4,2,1,1,9.00,7,,O,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ROCKINGHAM,1406,,,,1,1,8,1,1,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415021,8,18.068554368,5,0,03870,05/04/2021
